title,video_id,category_id,category_name
RTX4090슈퍼컴퓨터 한국에있는거 싹다사왔습니다,Yu_xFxmytJg,28,Science & Technology
천재들이 발견한 갤럭시의 미친 기능 5가지,r3aPNrFbaH4,28,Science & Technology
나노급 크기에 과대 성능;; 89만원부터 시작하는 맥 미니 M4,7UzSwupmq40,28,Science & Technology
이번에 한국도 출시된 애플제품,1k7nnB_foJw,28,Science & Technology
📱아이폰 통화 녹음 안 쓰는 이유,_eIXCw08SZ8,28,Science & Technology
키보드 스위치로 딸에게 줄 선물을 만들어 보았습니다 #청축 #shorts,5pt_zH9v6jQ,28,Science & Technology
"도로 아래 숨겨진 케이블, 어떻게 설치할까?",9yUAGynwPr4,28,Science & Technology
애플 실험실,AKFM_d0eUAM,28,Science & Technology
55만원짜리 컴퓨터 게임성능 ㅎㄷㄷ #50만원컴퓨터 #가성비 # #gaming,zXSsrdOXSis,28,Science & Technology
갤럭시 노트9에 안드로이드14 올려봤습니다,nJr6wg-YVgg,28,Science & Technology
모니터 안팔아!! 아니 못팔아 ㅎ,NuvmGrB03zE,28,Science & Technology
갈아치운 역대 기록만 무려 4가지! 로보락 큐레보 커브 로봇청소기 리뷰ㅣ니돈내맘,37mp7cglJm8,28,Science & Technology
컴퓨터 CPU 10개 모으면 금한돈?,HftT8jBga1c,28,Science & Technology
요즘 보조배터리 미쳤네 ㅋㅋㅋㅋㅋㅋㅋ,oAAWMrE7DyE,28,Science & Technology
Huawei Tri-Fold 💀☠️ #blowup #samsung #foryou #fyp #100 #viralshorts,iJnAE5oYMfk,28,Science & Technology
샤크 안테나가 사라진 이유... 아이오닉9 미국서 개발자에게 물어봤습니다,mbxyA5xAXZM,28,Science & Technology
뭔가 이상한 이어폰 케이스 레전드ㅋㅋㅋㅋ,TwvXe_VVBm8,28,Science & Technology
아이폰 17의 성공이 예약된 이유 | 아이폰 17 소식 정리,13xro7j-6-Q,28,Science & Technology
갤럭시Z 듀얼 폴드 - 미쳤습니다 큰 거 옵니다,OKXO8eTpWyE,28,Science & Technology
"NVIDIA 블랙웰 GPU 서버 과열 이슈, 과연 심각한 일일까? | 모놀로식 구조의 열 밀도 | 기존 GPU 결함 원인 | CoWoS-L | 액체 냉각 구현과 서버 설계 과정",mcT-tsbojLE,28,Science & Technology
“가성비 미쳤다 ㅋㅋ” 2024년 가격대별 가성비 태블릿 추천 BEST5🔥고민말고 이 중에 고르세요!┃가성비태블릿┃태블릿추천┃아이패드┃갤럭시탭┃태블릿PC┃샤오신패드┃레노버┃,fkHHmVM4pvU,28,Science & Technology
뭐야이거? 페라리처럼 열리는 진짜 유용하고 신박한 아이폰 카드지갑 케이스,Uwzzuo19xHg,28,Science & Technology
비전 프로 한국 첫 출시 현장 다녀옴 / 스브스뉴스,nNdHBbiRNVs,28,Science & Technology
[여의도튜브] “삼성처럼 못만들겠어” 中 폴더블폰 '백기투항' / 머니투데이방송,N9Hq6iC3jQU,28,Science & Technology
쿠팡에서 판매하는 가성비 키보드 추천드릴께요 아콘 ak47 경해축 #쿠팡 #키보드 #키보드추천,U12cLcGCRKI,28,Science & Technology
미쳐버린 샤오미 최신 스마트폰 근황;;;,ll2kyqrp4fY,28,Science & Technology
"Making new iPad pro pink📱(with AirPods, Apple Pencil, Case💗)",kyRW8LiZXQI,28,Science & Technology
국내업체에서 만든 10만원대 8k 풀알루 래피드트리거 키보드,sB6rfxgVXR4,28,Science & Technology
이론상 개사기 렌즈. FE 28-70 F2 GM,b9mHTm3xByo,28,Science & Technology
요즘 힘들죠? 비싼 PC 사지 마세요. 제가 가성비 끝판왕! 게이밍 컴퓨터 맞춰 왔습니다 (공동 구매 99만원 부터),s4-YYpN0Bqk,28,Science & Technology
M4맥미니 개봉기! 진짜 얼굴만함ㅋㅋㅋ M4 mac mini unboxing! #주연 #m4 #맥미니,heVntiBBvSI,28,Science & Technology
세상이 빠르게 변하네요! 애플 Mac이 플스 같은 게임기가 될 수 있을까?,YU8f7XnNQM8,28,Science & Technology
갤럭시 S25 울트라 실물 목업 자세히 보기,l3I3XdNW9W0,28,Science & Technology
결국 씽크패드로 선택했습니다. 레노버 씽크패드 X1 카본 12세대,JuudWKL-qwk,28,Science & Technology
X870 ? 이 표 한방에 다 정리했다!!!  (9800X3D 구매자 필독 영상) - 신성조,LXNNWbsX-y8,28,Science & Technology
전기 없이 스마트폰 충전하는 방법 ㄷㄷ,UlKLGWMrLsk,28,Science & Technology
"삼성전자, 반전 노린다…갤럭시 Z플립7용 '엑시노스' 양산 돌입",WAGJCjYU-qM,28,Science & Technology
