comment_id,parent_id,author,text,likes,is_reply,video_id,video_title,category_id,category_name,has_paid_promotion
UgxWCDPNaKuN4BgqJLt4AaABAg,,@29금-저장용-채널001,사장님이 안성재 느낌있어 ㅋㅋㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,1900,FALSE,0CnEduDB6VI,???: 우으읍 머여? 피자여?🍕 보자마자 피자를 시키게 되.ㅣ워크돌ㅣ빽보이피자ㅣ엔믹스 해원,24,Entertainment,TRUE
UgwfFZ0E3RtH8ERCy2h4AaABAg,,@STS304,진짜 사람 자체가 너무 호감이시네.... 아이돌 중에서 가장 보기 좋음,1445,FALSE,0CnEduDB6VI,???: 우으읍 머여? 피자여?🍕 보자마자 피자를 시키게 되.ㅣ워크돌ㅣ빽보이피자ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyblT7QTBqNXWrX0qR4AaABAg,,@배우사고_프사눌러-m3t,해원이 언니는 진짜 사랑스러움 그 자체임..........❤❤❤,1259,FALSE,0CnEduDB6VI,???: 우으읍 머여? 피자여?🍕 보자마자 피자를 시키게 되.ㅣ워크돌ㅣ빽보이피자ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyRSyL7ptIzw0U6Oyp4AaABAg,,@screentime1423,와 근데 일 너무 열심히한다 보통은 카메라앞에서만 하고 그럴텐데 레시피를외울정도로 열심히하네 잘되는이유가있어,1046,FALSE,0CnEduDB6VI,???: 우으읍 머여? 피자여?🍕 보자마자 피자를 시키게 되.ㅣ워크돌ㅣ빽보이피자ㅣ엔믹스 해원,24,Entertainment,TRUE
UgwfFZ0E3RtH8ERCy2h4AaABAg.ABf1YUrkzh9ABfZz-6zHvV,UgwfFZ0E3RtH8ERCy2h4AaABAg,@Verse00,ㄹㅇㄹㅇ,10,TRUE,0CnEduDB6VI,???: 우으읍 머여? 피자여?🍕 보자마자 피자를 시키게 되.ㅣ워크돌ㅣ빽보이피자ㅣ엔믹스 해원,24,Entertainment,TRUE
UgwfFZ0E3RtH8ERCy2h4AaABAg.ABf1YUrkzh9ABgr_at8ARR,UgwfFZ0E3RtH8ERCy2h4AaABAg,@디그니타스,넘귀여워 ㅋㅋ,6,TRUE,0CnEduDB6VI,???: 우으읍 머여? 피자여?🍕 보자마자 피자를 시키게 되.ㅣ워크돌ㅣ빽보이피자ㅣ엔믹스 해원,24,Entertainment,TRUE
UgwfFZ0E3RtH8ERCy2h4AaABAg.ABf1YUrkzh9ABhCKjhMpPK,UgwfFZ0E3RtH8ERCy2h4AaABAg,@나야-j7u,사귀면 매일하고싶다,5,TRUE,0CnEduDB6VI,???: 우으읍 머여? 피자여?🍕 보자마자 피자를 시키게 되.ㅣ워크돌ㅣ빽보이피자ㅣ엔믹스 해원,24,Entertainment,TRUE
UgwfFZ0E3RtH8ERCy2h4AaABAg.ABf1YUrkzh9ABhCTO6uSew,UgwfFZ0E3RtH8ERCy2h4AaABAg,@pana0000,​@@나야-j7u 뭘ㅋㅋ,1,TRUE,0CnEduDB6VI,???: 우으읍 머여? 피자여?🍕 보자마자 피자를 시키게 되.ㅣ워크돌ㅣ빽보이피자ㅣ엔믹스 해원,24,Entertainment,TRUE
UgwfFZ0E3RtH8ERCy2h4AaABAg.ABf1YUrkzh9ABhP5va8v5n,UgwfFZ0E3RtH8ERCy2h4AaABAg,@빵-u5t,뭐겠누 ㅋㅋ,1,TRUE,0CnEduDB6VI,???: 우으읍 머여? 피자여?🍕 보자마자 피자를 시키게 되.ㅣ워크돌ㅣ빽보이피자ㅣ엔믹스 해원,24,Entertainment,TRUE
UgwfFZ0E3RtH8ERCy2h4AaABAg.ABf1YUrkzh9ABhXm-v607j,UgwfFZ0E3RtH8ERCy2h4AaABAg,@ssvv6508,고마워,0,TRUE,0CnEduDB6VI,???: 우으읍 머여? 피자여?🍕 보자마자 피자를 시키게 되.ㅣ워크돌ㅣ빽보이피자ㅣ엔믹스 해원,24,Entertainment,TRUE
UgwfFZ0E3RtH8ERCy2h4AaABAg.ABf1YUrkzh9ABheKfDJ0mZ,UgwfFZ0E3RtH8ERCy2h4AaABAg,@angstblute5632,그냥 결혼하고 평생 같이 살고 싶음,2,TRUE,0CnEduDB6VI,???: 우으읍 머여? 피자여?🍕 보자마자 피자를 시키게 되.ㅣ워크돌ㅣ빽보이피자ㅣ엔믹스 해원,24,Entertainment,TRUE
UgwfFZ0E3RtH8ERCy2h4AaABAg.ABf1YUrkzh9ABi2xRFW3wg,UgwfFZ0E3RtH8ERCy2h4AaABAg,@se_787,난 카리나가 좋음,2,TRUE,0CnEduDB6VI,???: 우으읍 머여? 피자여?🍕 보자마자 피자를 시키게 되.ㅣ워크돌ㅣ빽보이피자ㅣ엔믹스 해원,24,Entertainment,TRUE
UgwfFZ0E3RtH8ERCy2h4AaABAg.ABf1YUrkzh9ABjmiSVOy_x,UgwfFZ0E3RtH8ERCy2h4AaABAg,@연예인놀이터폭로-u1y,"☝ 프사 누르면 유명 인사들 사건 있어!<br>레전드니까 인생역전 해보자규~~!",0,TRUE,0CnEduDB6VI,???: 우으읍 머여? 피자여?🍕 보자마자 피자를 시키게 되.ㅣ워크돌ㅣ빽보이피자ㅣ엔믹스 해원,24,Entertainment,TRUE
UgwfFZ0E3RtH8ERCy2h4AaABAg.ABf1YUrkzh9ABkhChTQd43,UgwfFZ0E3RtH8ERCy2h4AaABAg,@l9야뎡-보관소-xB,"12.... 50!!!! 진짜 너때문에,,, 미치겠다 해원아",0,TRUE,0CnEduDB6VI,???: 우으읍 머여? 피자여?🍕 보자마자 피자를 시키게 되.ㅣ워크돌ㅣ빽보이피자ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyRSyL7ptIzw0U6Oyp4AaABAg.ABeuL-QvkCoABjb2exwV2u,UgyRSyL7ptIzw0U6Oyp4AaABAg,@워뇽-v2b,잘되는 사람은 이유가있음 그리고 머리도 좋아보임,1,TRUE,0CnEduDB6VI,???: 우으읍 머여? 피자여?🍕 보자마자 피자를 시키게 되.ㅣ워크돌ㅣ빽보이피자ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyRSyL7ptIzw0U6Oyp4AaABAg.ABeuL-QvkCoABjmisabG37,UgyRSyL7ptIzw0U6Oyp4AaABAg,@연예인놀이터폭로-u1y,"☝ 프사 누르면 유명 인사들 사건 있어!<br>레전드니까 인생역전 해보자규~~!",0,TRUE,0CnEduDB6VI,???: 우으읍 머여? 피자여?🍕 보자마자 피자를 시키게 되.ㅣ워크돌ㅣ빽보이피자ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg,,@ohhaewon,오해원 워크돌 시즌3 MC 축하해❤<br>시즌3도 씹어 먹어보자 ~~~~,5200,FALSE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyVKsRm0hWPj_LtL7B4AaABAg,,@섭섭잉-f5t,&quot;오해원은 진짜 유명한 워크돌임&quot;,2586,FALSE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyNcWDxXi1Qy3OIZVp4AaABAg,,@백수-x7d,한복 진짜 잘어울리는듯.. 😊,1734,FALSE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgzCcECq2nzBrOwsi9d4AaABAg,,@김예성-y5q,"시즌4도 오해원이 하면 좋겠다,,,아니 걍 평생",1371,FALSE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyApCnj0VXog3eypkJ4AaABAg,,@workman,"워크돌을 기다려 준 구독자 여러분들을 위한 EVENT🎉<br>⭐(축) 오해원 MC 연임 및 컨디션 모델기념(축)⭐<br><br>2024년 연말 술자리 즐겁게 보내시라는 마음에서<br>매일 2024명 잡것들에게 컨디션 2병을 100원에 쏩니다!💚<br>📌행사 기간: 11/28(목)~11/30(토)<br> 컨디션X해원이가 쏘는 컨디션 100원딜☞ <a href=""https://bit.ly/3B3ffDQ"">https://bit.ly/3B3ffDQ</a>",1142,FALSE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyApCnj0VXog3eypkJ4AaABAg,,@workman,"워크돌을 기다려 준 구독자 여러분들을 위한 EVENT🎉<br>⭐(축) 오해원 MC 연임 및 컨디션 모델기념(축)⭐<br><br>2024년 연말 술자리 즐겁게 보내시라는 마음에서<br>매일 2024명 잡것들에게 컨디션 2병을 100원에 쏩니다!💚<br>📌행사 기간: 11/28(목)~11/30(토)<br> 컨디션X해원이가 쏘는 컨디션 100원딜☞ <a href=""https://bit.ly/3B3ffDQ"">https://bit.ly/3B3ffDQ</a>",1142,FALSE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgwsJYQs7wSsNJvc8td4AaABAg,,@jiwoohae,컨디션 좋은 오해원 워크돌 컴백 경축🎉,1090,FALSE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNqp1-1C0w,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@오리-s9c,오셨습니까..,153,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNr2d4FDG5,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@금연어,오 찐이다,80,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNrS6H4s21,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@phsses,와우 오셨다..,61,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNrWqixdVZ,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@ushemos,올려,38,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNrgipAguV,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@사과-q5j,그분이다,42,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNrqXP3h6g,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@국민영웅손흥민,오해원 평생의 은인,96,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNrwuyyw59,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@서오-n1v,우아아앙아ㅏㅇ,18,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNt0PWLBQH,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@해원땜시살어,또오해원 주인장 지금까지 당신을 기다렸다우..,49,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNtAhVv-T3,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@hellyeah8989,주인장님 오셨습니까,23,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNtUcoaRb6,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@chunsu3361,엔믹스를 살린자다,42,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNtyE1wK4A,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@nswerflover,오 오셨구나!,8,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNuHMKWSl_,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@jasmingo4700,​@@대왚 그룹 안유명할때 제일 홍보 잘한게 저 채널인데 살린거지. 엔믹스도 아는데,42,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNuRlkI_XE,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@chunsu3361,@@대왚 알아서알아들어,3,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNvDVU3htq,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@jasmingo4700,@JYPGARDEN  대중평가가 맞지 jyp 홍보팀 일 못하는거 유명하고 엔믹스 무시받기 일수였는데 대중 인지도 올린 채널인데,31,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNv_gPUiFH,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@User-useruser1234-r8d,대장님 오셨다,2,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNvsmpRWFu,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@씨익오해원,대장님 오셨습니까,3,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNwOY_JkHk,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@Kyujin-lov.e,팬튜브계 원탑 오셨다 ㄷㄷ,16,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNwXuAOxkg,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@매몰단지망생,@@대왚 지나가는 엔써입니다 늦덕이구요 입덕하기 전에 해원이를 알게된건 쇼츠에서 첨알았습니다 그영향력이 100프로 라고 할수는 없지만 엔믹스 입덕하는데 큰공로가 있다고 생각합니다 굳이 급발진 하실껀없다고 생각되는데요 그냥 서로 덕담하면서 응원하면서 지나가시죠,27,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNwcGqh3sJ,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@kooowwwdd580,오해원 컨텐츠는 이분이 방점찍어주셔야 완성,2,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNwxaet9E1,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@대왚,@@매몰단지망생 큰 공로가 없다고 말하는게 아니라 살렸단 표현에 대해 칭찬이라면 단어사용이 이상하다고 생각돼서 단 댓글입니당,5,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNxVEr0rsF,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@nsw.5sun1,"@@대왚 I agree, NMIXX talent would definitely pave their own way (as PD JYP said, slowly but surely, they passed 1000 days from debut but got a lot of achievements and improvements so that&#39;s for sure), and also we do appreciate this channel too ^^, a fan channel being big is good so there&#39;s a place to hangout or reminiscence :))",1,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNxcj9r42b,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@박정호-r5o,가즈아,1,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNxgQ9p8jw,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@채티_녕뽀핑,또오해원님 왔군요 ..<br>쇼츠 항상 잘보고 있습니다우,2,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNxteSTGt4,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@미먕-f5o,와우,1,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNyCcxTyqj,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@nsw.5sun1,"@@매몰단지망생 If you think about it... if NMIXX isn&#39;t talented nor humorous and fun... I think one won&#39;t support or be a fan of them even they found out the channel or not ^^... I do appreciate the fan tube channel cause it brings back memories but to say that it saves NMIXX? that would be rude to them, a talent will always shine no matter what case happens..",1,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNyoZL0jA4,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@nsw.5sun1,@@starfish9937 It&#39;s a healthy argue so no need to worry... HAHAHA... we all appreciate the fan tube channel :)),1,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNyraWkJWj,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@AsianHazza09,😂😂😂,1,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABNzK0JPcvq,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@구스타프-r2s,엔믹스 본체 그자체,1,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABO-2RzD20p,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@yuni.12_0,기다리고 있었습니다 행님,2,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABO0nwFxLnt,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@NMIXX_102,제가 1000번째 따봉입니다! 음하하하,4,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABO0ua58Clm,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@gyeom6591,주인장님 등판🎉,1,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABO1HIkTHS8,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@BBANGDUCK-S2S2,캬 오해오해원 영원히 MC해줘~,1,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABO2N5_h0zv,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@Soul_Kain,역시 오늘도 오셨소 늘 감사하오 (_ _ ),1,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABO2StQKZmn,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@뉴진스_악플_박제,오오오뭐야ㄷ,1,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABO3UgOON7P,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@0Its.one.L0,@@ohhaewon 대장님 등장,1,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABO42rnNUgO,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@김은화-t2h,대장님 오셨습니까?,1,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABO51cADVmr,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@naddan0825,아니!!! 나 창동에 있는데 언제 왔었냐고!!! 아 진짜 보고 싶었는데 언제봐!!!,1,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABO5nGK0DnQ,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@꼬렛-v5t,대장님!!!🎉🎉,1,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABO6KNTs502,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@ugyeom,@@대왚 지대한 공헌을 한건 맞음. 저사람이 유입시킨 엔써가 몇명인데 ㅋㅋㅋ,3,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABO76tKaCUl,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@jigun06,굳이 왜 별거없는걸로 엔써분들끼리 싸우고 계십니까... 서로 이해 안되는건 댓글로 얘기해도 평생 이해 못하실분들은 이해 못하시니까 그냥 다들 넘어가시죠 별거없는걸로 엔써끼리 싸우니 부끄럽습니다,6,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABO8X6QAPuh,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@x1extreme,머장님....,1,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABO8zqDFPPc,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@IlIIlllIlIlllIlllIllllllIlll,캐릭터 너무 좋으신듯,1,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
UgyZ3y27DL4Uoaa1mFJ4AaABAg.ABNqkkeSN53ABO9T5KJMer,UgyZ3y27DL4Uoaa1mFJ4AaABAg,@구체적인씹새끼,와 찐이다.. 오해원보다 더 유명한 오해원..,0,TRUE,C8XUt44Z69A,이모님 제발 그만 주세요.. 결국 코피 터짐🩸ㅣ워크돌ㅣ이모카세ㅣ엔믹스 해원,24,Entertainment,TRUE
